Facility,State,Name,Staff Confirmed,Residents confirmed,Staff Deaths,Resident Deaths,Date
Prison,Arizona,Marana,0,3,,0,4/13/2020
Prison,Arizona,MRC,0,0,,0,4/13/2020
Prison,Arizona,Perryville,0,0,,0,4/13/2020
Prison,Arizona,Phoenix,0,0,,0,4/13/2020
Prison,Arizona,Phoenix West,0,0,,0,4/13/2020
Prison,Arizona,PRC,0,0,,0,4/13/2020
Prison,Arizona,Red Rock,0,0,,0,4/13/2020
Prison,Arizona,Safford,0,0,,0,4/13/2020
Prison,Arizona,Tucson,0,1,,0,4/13/2020
Prison,Arizona,Winslow,0,0,,0,4/13/2020
Prison,Arizona,Yuma,0,0,,0,4/13/2020
Prison,Arkansas,State-Wide,12,0,,0,4/13/2020
Prison,Arkansas,Cummins Unit Prison,0,44,,0,4/13/2020
Prison,California,ASP-Avenal State Prison,0,0,,0,4/13/2020
Prison,California,CAC-California City Correctional Facility,0,0,,0,4/13/2020
Prison,California,CAL-Calipatria State Prison,2,0,,0,4/13/2020
Prison,California,CCC-California Correctional Center,0,0,,0,4/13/2020
Prison,California,CCI-California Correctional Institution,1,0,,0,4/13/2020
Prison,California,CCWF-Central California Women’s Facility,1,0,,0,4/13/2020
Prison,California,"CEN-California State Prison, Centinela",2,0,,0,4/13/2020
Prison,California,CHCF-California Health Care Facility,4,0,,0,4/13/2020
Prison,California,CIM-California Institution for Men,21,38,,0,4/13/2020
Prison,California,CIW-California Institution for Women,2,1,,0,4/13/2020
Prison,California,CMC-California Men’s Colony,0,1,,0,4/13/2020
Prison,California,CMF-California Medical Facility,0,0,,0,4/13/2020
Prison,California,"COR-California State Prison, Corcoran",0,0,,0,4/13/2020
Prison,California,CRC-California Rehabilitation Center,0,0,,0,4/13/2020
Prison,California,CTF-Correctional Training Facility,0,0,,0,4/13/2020
Prison,California,CVSP-Chuckawalla Valley State Prison,0,0,,0,4/13/2020
Prison,California,DVI-Deuel Vocational Institution,0,0,,0,4/13/2020
Prison,California,FSP-Folsom State Prison,4,0,,0,4/13/2020
Prison,California,HDSP-High Desert State Prison,0,0,,0,4/13/2020
Prison,California,ISP-Ironwood State Prison,0,0,,0,4/13/2020
Prison,California,KVSP-Kern Valley State Prison,0,0,,0,4/13/2020
Prison,California,"LAC-California State Prison, Los Angeles County",11,13,,0,4/13/2020
Prison,California,NCYCC - Northern California Youth Correctional Center,1,0,,0,4/13/2020
Prison,California,MCSP-Mule Creek State Prison,1,0,,0,4/13/2020
Prison,California,NKSP-North Kern State Prison,1,1,,0,4/13/2020
Prison,California,PBSP-Pelican Bay State Prison,0,0,,0,4/13/2020
Prison,California,PVSP-Pleasant Valley State Prison,0,0,,0,4/13/2020
Prison,California,RJD-Richard J. Donovan Correctional Facility,0,0,,0,4/13/2020
Prison,California,"SAC-California State Prison, Sacramento",5,0,,0,4/13/2020
Prison,California,"SATF-CSP-California Substance Abuse Treatment Facility and State Prison, Corcoran",2,1,,0,4/13/2020
Prison,California,SCC-Sierra Conservation Center,0,0,,0,4/13/2020
Prison,California,"SOL-California State Prison, Solano",0,0,,0,4/13/2020
Prison,California,SQ-San Quentin State Prison,6,0,,0,4/13/2020
Prison,California,"Substance Abuse Treatment Facility and State Prison, Corcoran",2,0,,0,4/13/2020
Prison,California,SVSP-Salinas Valley State Prison,1,0,,0,4/13/2020
Prison,California,VSP-Valley State Prison,1,0,,0,4/13/2020
Prison,California,WSP-Wasco State Prison,4,0,,0,4/13/2020
Prison,California,Worksite - Riverside County,0,0,,0,4/13/2020
Prison,California,Worksite - Sacramento County,3,0,,0,4/13/2020
Prison,California,Worksite - San Bernardino County,1,0,,0,4/13/2020
Prison,California,Richard A McGee Correctional Training Center - Galt,3,0,,0,4/13/2020
Prison,Colorado,State-Wide (for non-specific facilities),3,0,,,4/13/2020
Prison,Colorado,Buena Vista Correctional Complex,0,1,,,4/13/2020
Prison,Connecticut,Bridgeport CC,10,1,,,4/13/2020
Prison,Connecticut,Brooklyn CI,0,0,,,4/13/2020
Prison,Connecticut,Cheshire CI,10,0,,,4/13/2020
Prison,Connecticut,Corr-Rad CC,18,29,,,4/13/2020
Prison,Connecticut,Garner CI,3,0,,,4/13/2020
Prison,Connecticut,Hartford CC,23,8,,,4/13/2020
Prison,Connecticut,MWCI,4,0,,,4/13/2020
Prison,Connecticut,Manson Youth,0,0,,,4/13/2020
Prison,Connecticut,New Haven CC,7,0,,,4/13/2020
Prison,Connecticut,Northern CI,2,107,,,4/13/2020
Prison,Connecticut,Osborn CI,1,2,,,4/13/2020
Prison,Connecticut,Carl Robinson CI,5,1,,,4/13/2020
Prison,Connecticut,Willard Cybulski,6,18,,,4/13/2020
Prison,Connecticut,York CI,1,0,,,4/13/2020
Prison,Connecticut,Isolation Unit at Northern CI (might be double counting?),0,107,,,4/13/2020
Prison,Delaware,James T. Vaughn Correctional Center,8,12,,,4/13/2020
Prison,Delaware,Howard R. Young Correctional Institution,3,0,,,4/13/2020
Prison,Delaware,Delores J. Baylor Woman's Correctional Institution,1,0,,,4/13/2020
Prison,Delaware,Sussex Correctional Institution,0,0,,,4/13/2020
Prison,Delaware,Morris Community Corrections Center,0,0,,,4/13/2020
Prison,Delaware,Hazel D. Plant Woman's Treatment Facility,0,0,,,4/13/2020
Prison,Delaware,Plummer Community Corrections Center,1,0,,,4/13/2020
Prison,Delaware,Sussex Community Corrections Center,2,0,,,4/13/2020
Prison,Delaware,Sussex Violation of Probation Center,0,0,,,4/13/2020
Prison,Florida,Apalachee CI,5,0,,,4/13/2020
Prison,Florida,Blackwater CF,6,33,,,4/13/2020
Prison,Florida,Century CI,1,0,,,4/13/2020
Prison,Florida,CFRC,0,0,,,4/13/2020
Prison,Florida,Columbia CI,1,0,,,4/13/2020
Prison,Florida,Cross City CI,1,0,,,4/13/2020
Prison,Florida,Everglades CI,1,0,,,4/13/2020
Prison,Florida,FWRC,1,0,,,4/13/2020
Prison,Florida,Gadsden CF,2,0,,,4/13/2020
Prison,Florida,Hamilton CI,1,0,,,4/13/2020
Prison,Florida,Hernando CI,2,0,,,4/13/2020
Prison,Florida,Liberty CI,1,0,,,4/13/2020
Prison,Florida,Lowell CI,2,0,,,4/13/2020
Prison,Florida,Marion CI,1,0,,,4/13/2020
Prison,Florida,Okaloosa CI,1,0,,,4/13/2020
Prison,Florida,Santa Rosa CI,2,0,,,4/13/2020
Prison,Florida,South Bay CF,1,0,,,4/13/2020
Prison,Florida,SFRC,4,0,,,4/13/2020
Prison,Florida,Sumter CI,1,2,,,4/13/2020
Prison,Florida,Wakulla CI,2,0,,,4/13/2020
Prison,Florida,Zephyrhills CI,3,0,,,4/13/2020
Prison,Florida,Community Corrections Region 2,1,0,,,4/13/2020
Prison,Florida,Community Corrections Region 3,3,0,,,4/13/2020
Prison,Florida,Community Corrections Region 4,2,0,,,4/13/2020
Prison,Georgia,Atlanta TC,0,1,0,0,4/13/2020
Prison,Georgia,ASMP,1,0,0,0,4/13/2020
Prison,Georgia,Autry State Prison,3,1,0,0,4/13/2020
Prison,Georgia,Bacon PDC,1,0,0,0,4/13/2020
Prison,Georgia,Bainbridge PSAT,2,3,0,0,4/13/2020
Prison,Georgia,Baldwin State Prison,1,4,0,0,4/13/2020
Prison,Georgia,Burruss CTC,3,0,0,0,4/13/2020
Prison,Georgia,Calhoun State Prison,6,0,0,0,4/13/2020
Prison,Georgia,Clayton TC,1,0,0,0,4/13/2020
Prison,Georgia,Coastal State Prison,0,1,0,0,4/13/2020
Prison,Georgia,Dooly State Prison,1,0,0,0,4/13/2020
Prison,Georgia,GDCP,2,0,0,0,4/13/2020
Prison,Georgia,Johnson State Prison,2,13,0,1,4/13/2020
Prison,Georgia,Lee Arrendale State Prison,2,1,0,0,4/13/2020
Prison,Georgia,Lee State Prison,14,8,0,2,4/13/2020
Prison,Georgia,Macon State Prison,2,7,0,0,4/13/2020
Prison,Georgia,McEver PDC,3,0,0,0,4/13/2020
Prison,Georgia,Metro Reentry Facility,3,2,0,0,4/13/2020
Prison,Georgia,Metro TC,0,1,0,0,4/13/2020
Prison,Georgia,Phillips State Prison,5,5,0,0,4/13/2020
Prison,Georgia,Phillips TC,2,0,0,0,4/13/2020
Prison,Georgia,Ware State Prison,1,0,0,0,4/13/2020
Prison,Georgia,West Central ITF,1,0,0,0,4/13/2020
Prison,Georgia,Colquitt County CI,0,3,0,0,4/13/2020
Prison,Georgia,Mitchell County CI,0,3,0,0,4/13/2020
Prison,Georgia,Wheeler Correctional Facility,0,1,0,0,4/13/2020
Prison,Hawaii,HCF,,0,,,4/13/2020
Prison,Hawaii,HCCC,,0,,,4/13/2020
Prison,Hawaii,KCCC,,0,,,4/13/2020
Prison,Hawaii,KCF,,0,,,4/13/2020
Prison,Hawaii,MCCC,,0,,,4/13/2020
Prison,Hawaii,OCOC,,0,,,4/13/2020
Prison,Hawaii,WCCC,,0,,,4/13/2020
Prison,Hawaii,WCF,,0,,,4/13/2020
Prison,Idaho,ICIO,0,0,,,4/13/2020
Prison,Idaho,IMSI,0,0,,,4/13/2020
Prison,Idaho,ISCC,0,0,,,4/13/2020
Prison,Idaho,ISCI,0,0,,,4/13/2020
Prison,Idaho,NICI,0,0,,,4/13/2020
Prison,Idaho,PWCC,0,0,,,4/13/2020
Prison,Idaho,SAWC,0,0,,,4/13/2020
Prison,Idaho,SBWCC,0,0,,,4/13/2020
Prison,Idaho,SICI,0,0,,,4/13/2020
Prison,Idaho,CAPP,0,0,,,4/13/2020
Prison,Idaho,"Eagle Pass, TX",0,0,,,4/13/2020
Prison,Idaho,EBCRC,0,0,,,4/13/2020
Prison,Idaho,TVCRC,0,0,,,4/13/2020
Prison,Idaho,NCRC,0,0,,,4/13/2020
Prison,Idaho,IFCRC,0,0,,,4/13/2020
Prison,Illinois,Crossroads ATC,1,0,,,4/13/2020
Prison,Illinois,Danville,1,0,,,4/13/2020
Prison,Illinois,Fox Valley ATC,4,3,,,4/13/2020
Prison,Illinois,Graham,1,0,,,4/13/2020
Prison,Illinois,Hill,0,2,,,4/13/2020
Prison,Illinois,Joliet Treatment Center,2,0,,,4/13/2020
Prison,Illinois,Kewanee LSRC,3,0,,,4/13/2020
Prison,Illinois,Logan,4,0,,,4/13/2020
Prison,Illinois,Menard,2,0,,,4/13/2020
Prison,Illinois,North Lawndale ATC ,1,5,,,4/13/2020
Prison,Illinois,Pontiac,1,1,,,4/13/2020
Prison,Illinois,Sheridan,4,10,,,4/13/2020
Prison,Illinois,Stateville,61,124,,5,4/13/2020
Prison,Illinois,Stateville NRC,22,1,,,4/13/2020
Prison,Indiana,State-Wide (for non-specific facilities),48,,,,4/13/2020
Prison,Indiana,Branchville Correctional Facility,,1,,,4/13/2020
Prison,Indiana,Heritage Trail Correctional Facility,,1,,,4/13/2020
Prison,Indiana,Indiana Women's Prison Marion County,,7,,,4/13/2020
Prison,Indiana,Edinburgh Correction Facility Johnson County,,1,,,4/13/2020
Prison,Indiana,Plainfield Correctional Facility Hendricks County,,9,,,4/13/2020
Prison,Indiana,Westville Correctional Facility,,4,,,4/13/2020
Prison,Iowa,Anamosa,0,0,,,4/13/2020
Prison,Iowa,Clarinda,0,0,,,4/13/2020
Prison,Iowa,Fort Dodge,0,0,,,4/13/2020
Prison,Iowa,ICIW,0,0,,,4/13/2020
Prison,Iowa,IMCC,1,0,,,4/13/2020
Prison,Iowa,ISP ,0,0,,,4/13/2020
Prison,Iowa,Mt. Pleasant,0,0,,,4/13/2020
Prison,Iowa,Newton ,0,0,,,4/13/2020
Prison,Iowa,North Central,0,0,,,4/13/2020
Prison,Kansas,El Dorado,0,0,,,4/13/2020
Prison,Kansas,Ellsworth,0,0,,,4/13/2020
Prison,Kansas,Hutchinson,0,0,,,4/13/2020
Prison,Kansas,Lansing,21,18,,,4/13/2020
Prison,Kansas,Larned,0,0,,,4/13/2020
Prison,Kansas,Norton,0,0,,,4/13/2020
Prison,Kansas,Topeka,0,0,,,4/13/2020
Prison,Kansas,Winfield,0,0,,,4/13/2020
Prison,Kansas,Wichita Work Release,0,1,,,4/13/2020
Prison,Kansas,KJCC,0,0,,,4/13/2020
Prison,Kentucky,State-Wide,6,9,,,4/13/2020
Prison,Louisiana,Allen Correctional Center,0,0,,,4/13/2020
Prison,Louisiana,B.B. Rayburn Correctional Center,2,23,,,4/13/2020
Prison,Louisiana,David Wade Correctional Center,3,0,,,4/13/2020
Prison,Louisiana,Dixon Correctional Institute,2,1,,,4/13/2020
Prison,Louisiana,Elayn Hunt Correctional Center,7,3,,,4/13/2020
Prison,Louisiana,Louisiana Correctional Institute for Women,8,17,,,4/13/2020
Prison,Louisiana,Louisiana State Penitentiary,13,11,1,,4/13/2020
Prison,Louisiana,Raymond Laborde Correctional Center,10,2,,,4/13/2020
Prison,Maine,State-Wide (Adult),1,0,,,4/13/2020
Prison,Maine,State-Wide (Juvenile),0,0,,,4/13/2020
Prison,Maryland,State-Wide (for non-specific facilities),46,8,0,0,4/13/2020
Prison,Maryland,Jessup Correctional Institution,23,10,0,1,4/13/2020
Prison,Maryland,Metropolitan Transition Center Baltimore,0,0,0,0,4/13/2020
Prison,Maryland,Jail Industries Building,0,0,0,0,4/13/2020
Prison,Maryland,Dorsey Run Correctional Facility Jessup,0,0,0,0,4/13/2020
Prison,Maryland,Maryland Correctional Institution Jessup,0,0,0,0,4/13/2020
Prison,Maryland,Maryland Correctional Training Center Hagerstown,0,0,0,0,4/13/2020
Prison,Maryland,Maryland Correctional institution for Women Jessup,0,0,0,0,4/13/2020
Prison,Massachusetts,State-Wide (for staff count),17,0,0,0,4/13/2020
Prison,Massachusetts,MA TC Bridgewater,0,22,0,3,4/13/2020
Prison,Massachusetts,MA CI Shirley,0,2,0,0,4/13/2020
Prison,Michigan,Alger Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Baraga Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Bellamy Creek Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Carson City Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Central Michigan Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Charles E. Egeler Reception and Guidance Center,3,21,0,1,4/13/2020
Prison,Michigan,Chippewa Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Cooper Street Correctional Facility,1,0,0,0,4/13/2020
Prison,Michigan,Detroit Detention Center,2,0,0,0,4/13/2020
Prison,Michigan,Detroit Reentry Center,12,16,1,1,4/13/2020
Prison,Michigan,Duane Waters Health Center,0,9,0,1,4/13/2020
Prison,Michigan,Ernest C. Brooks Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,G. Robert Cotton Correctional Facility,1,14,0,0,4/13/2020
Prison,Michigan,Gus Harrison Correctional Facility,0,6,0,0,4/13/2020
Prison,Michigan,Ionia Correctional Facilty,0,2,0,0,4/13/2020
Prison,Michigan,Jackson Regional Warehouse,3,0,0,0,4/13/2020
Prison,Michigan,Kinross Correctional Facility,0,1,0,0,4/13/2020
Prison,Michigan,Lakeland Correctional Facility,20,68,0,2,4/13/2020
Prison,Michigan,Macomb Correctional Facility,13,69,0,0,4/13/2020
Prison,Michigan,Marquette Branch Prison,0,0,0,0,4/13/2020
Prison,Michigan,Michigan Reformatory,0,0,0,0,4/13/2020
Prison,Michigan,Muskegon Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Newberry Correctional Facility,0,1,0,0,4/13/2020
Prison,Michigan,Oaks Correctional Facilty,0,0,0,0,4/13/2020
Prison,Michigan,Parnall Correctional Facility,62,153,0,4,4/13/2020
Prison,Michigan,Richard A. Handlon Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Saginaw Correctional Facility,2,1,0,0,4/13/2020
Prison,Michigan,St. Louis Correctional Facility,0,0,0,0,4/13/2020
Prison,Michigan,Thumb Correctional Facility,4,0,0,0,4/13/2020
Prison,Michigan,Women's Huron Valley Correctional Facility,16,49,0,1,4/13/2020
Prison,Michigan,Woodland Center Correctional Facility,15,6,0,0,4/13/2020
Prison,Minnesota,State-Wide (for staff count),13,0,,0,4/13/2020
Prison,Minnesota,Togo,,0,,0,4/13/2020
Prison,Minnesota,Moose Lake,,11,,0,4/13/2020
Prison,Minnesota,Rush City,,0,,0,4/13/2020
Prison,Minnesota,St. Cloud,,0,,0,4/13/2020
Prison,Minnesota,Lino Lakes,,0,,0,4/13/2020
Prison,Minnesota,Stillwater,,0,,0,4/13/2020
Prison,Minnesota,Oak Park Heights,,0,,0,4/13/2020
Prison,Minnesota,Shakopee,,0,,0,4/13/2020
Prison,Minnesota,Faribault,,0,,0,4/13/2020
Prison,Minnesota,Willow River,,1,,0,4/13/2020
Prison,Minnesota,Red Wing,,0,,0,4/13/2020
Prison,Mississippi,State-Wide (for non-specific facilities),3,0,0,0,4/13/2020
Prison,Mississippi,State Penitentiary,0,1,0,1,4/13/2020
Prison,Missouri,State-Wide,7,1,,1,4/13/2020
Prison,Montana,State-Wide (for staff count),2,0,,,4/13/2020
Prison,Montana,Montana State Prison - Secure - State,0,0,,,4/13/2020
Prison,Montana,Montana Women's Prison - Secure - State,0,0,,,4/13/2020
Prison,Montana,Pine Hills Correctional Facility - Secure - State,0,0,,,4/13/2020
Prison,Montana,Crossroads Correctional Center - Secure - Contracted,0,0,,,4/13/2020
Prison,Montana,Dawson County Correctional Facility - Secure - Contracted,0,0,,,4/13/2020
Prison,Montana,Great Falls Regional Prison - Secure - Contracted,0,0,,,4/13/2020
Prison,Montana,Missoula Assessment and Sanction Center - Secure Contracted,0,0,,,4/13/2020
Prison,Montana,Alpha House - Billings - Community,0,0,,,4/13/2020
Prison,Montana,Butte Prerelease Center - Butte - Community,0,0,,,4/13/2020
Prison,Montana,CCP East - Butte - Community,0,0,,,4/13/2020
Prison,Montana,CCP West and WATCh West - Warm Springs - Community,0,0,,,4/13/2020
Prison,Montana,Elkhorn Treatment Center - Boulder - Community,0,0,,,4/13/2020
Prison,Montana,Gallatin Reentry Program - Bozeman - Community,0,2,,,4/13/2020
Prison,Montana,Great Falls Transition Center - Great Falls - Community,0,0,,,4/13/2020
Prison,Montana,Helena Prerelease Center - Helena - Community,0,0,,,4/13/2020
Prison,Montana,Missoula Prerelease Center - Missoula - Community,0,0,,,4/13/2020
Prison,Montana,Nexus treatment Program - Lewistown - Community,0,0,,,4/13/2020
Prison,Montana,Passages - Billings - Community,0,0,,,4/13/2020
Prison,Montana,START Assessment Center - Anaconda - Community,0,0,,,4/13/2020
Prison,Montana,WATCh East - Glendive - Community,0,0,,,4/13/2020
Prison,Nebraska,State-Wide (for non-specific facilities),0,0,0,0,4/13/2020
Prison,Nebraska,Nebraska State Penitentiary,1,0,0,0,4/13/2020
Prison,Nevada,State-Wide (for non-specific facilities),2,,,,4/13/2020
Prison,Nevada,Casa Grande Transitional Housing Las Vegas,1,0,0,0,4/13/2020
Prison,Nevada,Ely State Prison,1,0,0,0,4/13/2020
Prison,Nevada,High Desert State Prison Indian Valley,1,0,0,0,4/13/2020
Prison,New Hampshire,State-Wide (for non-specific facilities),0,0,,,4/13/2020
Prison,New Hampshire,NH State Prison For Men,1,0,,,4/13/2020
Prison,New Jersey,Adult Diagnostic and Treatment Center,5,0,,0,4/13/2020
Prison,New Jersey,Bayside State Prison,0,0,,0,4/13/2020
Prison,New Jersey,Central Office Headquarters,0,0,,0,4/13/2020
Prison,New Jersey,Central Reception and Assignment Facility,12,0,,0,4/13/2020
Prison,New Jersey,Correctional State Training Academy,2,0,,0,4/13/2020
Prison,New Jersey,Custody Recruitment Unit,1,0,,0,4/13/2020
Prison,New Jersey,East Jersey State Prison,17,3,,0,4/13/2020
Prison,New Jersey,Edna Mahan Correctional Facility for Women,32,3,,0,4/13/2020
Prison,New Jersey,Garden State Youth Correctional Facility,9,0,,0,4/13/2020
Prison,New Jersey,Mid-State Correctional,12,1,,0,4/13/2020
Prison,New Jersey,Moutainview Youth Correctional Facility,7,0,,0,4/13/2020
Prison,New Jersey,New Jersey State Prison,7,3,,1,4/13/2020
Prison,New Jersey,Northern State Prison,34,5,,0,4/13/2020
Prison,New Jersey,South Woods State Prison,1,1,,0,4/13/2020
Prison,New Jersey,Southern State Correctional Facility,10,1,,0,4/13/2020
Prison,New Jersey,STU,1,0,,0,4/13/2020
Prison,New Mexico,State-Wide,,1,,,4/13/2020
Prison,New York,State-Wide,581,139,1,3,4/13/2020
Prison,North Carolina,State-Wide (staff only),5,0,,,4/13/2020
Prison,North Carolina,Albermarle CI,0,0,,,4/13/2020
Prison,North Carolina,Alexander CI,0,0,,,4/13/2020
Prison,North Carolina,Anson CI,0,0,,,4/13/2020
Prison,North Carolina,Avery-Mithcell CI,0,0,,,4/13/2020
Prison,North Carolina,Certie CI,0,0,,,4/13/2020
Prison,North Carolina,Balden CC,0,0,,,4/13/2020
