Facility,State,Name,Staff Confirmed,Residents confirmed,Staff Deaths,Resident Deaths,Date
Prison,California,"LAC-California State Prison, Los Angeles County ",4,8,,0,4/8/2020
Prison,California,MCSP-Mule Creek State Prison ,0,0,,0,4/8/2020
Prison,California,NKSP-North Kern State Prison ,1,1,,0,4/8/2020
Prison,California,PBSP-Pelican Bay State Prison ,0,0,,0,4/8/2020
Prison,California,PVSP-Pleasant Valley State Prison ,0,0,,0,4/8/2020
Prison,California,RJD-Richard J. Donovan Correctional Facility ,0,0,,0,4/8/2020
Prison,California,"SAC-California State Prison, Sacramento ",5,0,,0,4/8/2020
Prison,California,"SATF-CSP-California Substance Abuse Treatment Facility and State Prison, Corcoran ",2,1,,0,4/8/2020
Prison,California,SCC-Sierra Conservation Center ,0,0,,0,4/8/2020
Prison,California,"SOL-California State Prison, Solano ",0,0,,0,4/8/2020
Prison,California,SQ-San Quentin State Prison ,5,0,,0,4/8/2020
Prison,California,SVSP-Salinas Valley State Prison ,1,0,,0,4/8/2020
Prison,California,VSP-Valley State Prison ,1,0,,0,4/8/2020
Prison,California,WSP-Wasco State Prison ,4,0,,0,4/8/2020
Prison,California,Northern California Youth Correctional Center,1,0,,0,4/8/2020
Prison,California,Worksite - Riverside County,0,0,,0,4/8/2020
Prison,California,Worksite - Sacramento County,1,0,,0,4/8/2020
Prison,California,Worksite - San Bernardino County,1,0,,0,4/8/2020
Prison,California,Richard A McGee Correctional Training Center - Galt,4,0,,0,4/8/2020
Prison,Colorado,State-Wide (for non-specific facilities),3,0,,,4/8/2020
Prison,Colorado,Buena Vista Correctional Complex,0,1,,,4/8/2020
Prison,Connecticut,Bridgeport CC,6,6,,,4/8/2020
Prison,Connecticut,Brooklyn CI,0,0,,,4/8/2020
Prison,Connecticut,Cheshire CI,3,0,,,4/8/2020
Prison,Connecticut,Corr-Rad CC,10,0,,,4/8/2020
Prison,Connecticut,Garner CI,3,0,,,4/8/2020
Prison,Connecticut,Hartford CC,11,3,,,4/8/2020
Prison,Connecticut,MWCI ,3,0,,,4/8/2020
Prison,Connecticut,Manson Youth,0,0,,,4/8/2020
Prison,Connecticut,New Haven CC,3,2,,,4/8/2020
Prison,Connecticut,Northern CI,0,32,,,4/8/2020
Prison,Connecticut,Osborn CI,1,1,,,4/8/2020
Prison,Connecticut,Carl Robinson CI,5,2,,,4/8/2020
Prison,Connecticut,Willard Cybulski,1,0,,,4/8/2020
Prison,Connecticut,York CI,1,0,,,4/8/2020
Prison,Connecticut,Isolation Unit at Northern CI (might be double counting?),0,35,,,4/8/2020
Prison,Delaware,James T. Vaughn Correctional Center,4,2,,,4/8/2020
Prison,Delaware,Howard R. Young Correctional Institution,3,0,,,4/8/2020
Prison,Delaware,Delores J. Baylor Woman's Correctional Institution,0,0,,,4/8/2020
Prison,Delaware,Sussex Correctional Institution,0,0,,,4/8/2020
Prison,Delaware,Morris Community Corrections Center,0,0,,,4/8/2020
Prison,Delaware,Hazel D. Plant Woman's Treatment Facility,0,0,,,4/8/2020
Prison,Delaware,Plummer Community Corrections Center ,1,0,,,4/8/2020
Prison,Delaware,Sussex Community Corrections Center,0,0,,,4/8/2020
Prison,Delaware,Sussex Violation of Probation Center,0,0,,,4/8/2020
Prison,Florida,Apalachee CI,5,0,,,4/8/2020
Prison,Florida,Blackwater CF,5,4,,,4/8/2020
Prison,Florida,Century CI,1,0,,,4/8/2020
Prison,Florida,CFRC,2,0,,,4/8/2020
Prison,Florida,Columbia CI,1,0,,,4/8/2020
Prison,Florida,Cross City CI,1,0,,,4/8/2020
Prison,Florida,Everglades CI,1,0,,,4/8/2020
Prison,Florida,FWRC,1,0,,,4/8/2020
Prison,Florida,Liberty CI,1,0,,,4/8/2020
Prison,Florida,Marion CI,1,0,,,4/8/2020
Prison,Florida,Okaloosa CI,1,0,,,4/8/2020
Prison,Florida,Santa Rosa CI,1,0,,,4/8/2020
Prison,Florida,South Bay CF*,1,0,,,4/8/2020
Prison,Florida,SFRC,2,0,,,4/8/2020
Prison,Florida,Sumter CI,1,1,,,4/8/2020
Prison,Florida,Wakulla CI,1,0,,,4/8/2020
Prison,Florida,Zephyrhills CI,3,0,,,4/8/2020
Prison,Florida,Community Corrections Region 2,1,0,,,4/8/2020
Prison,Florida,Community Corrections Region 3,3,0,,,4/8/2020
Prison,Florida,Community Corrections Region 4,2,0,,,4/8/2020
Prison,Georgia,Atlanta TC,0,1,0,0,4/8/2020
Prison,Georgia,Autry State Prison,2,0,0,0,4/8/2020
Prison,Georgia,Bacon PDC,1,0,0,0,4/8/2020
Prison,Georgia,Bainbridge PSAT,1,2,0,0,4/8/2020
Prison,Georgia,Baldwin State Prison,1,1,0,0,4/8/2020
Prison,Georgia,Burruss CTC,3,0,0,0,4/8/2020
Prison,Georgia,Calhoun State Prison,6,0,0,0,4/8/2020
Prison,Georgia,Clayton TC,1,0,0,0,4/8/2020
Prison,Georgia,Dooly State Prison,1,0,0,0,4/8/2020
Prison,Georgia,GDCP,1,0,0,0,4/8/2020
Prison,Georgia,Johnson State Prison,1,12,0,0,4/8/2020
Prison,Georgia,Lee State Prison,13,8,0,2,4/8/2020
Prison,Georgia,Macon State Prison,1,2,0,0,4/8/2020
Prison,Georgia,Phillips State Prison,5,4,0,0,4/8/2020
Prison,Georgia,Phillips TC,2,0,0,0,4/8/2020
Prison,Georgia,Ware State Prison,1,0,0,0,4/8/2020
Prison,Georgia,Colquitt County CI,0,2,0,0,4/8/2020
Prison,Georgia,Mitchell County CI,0,3,0,0,4/8/2020
Prison,Georgia,Wheeler Correctional Facility,0,1,0,0,4/8/2020
Prison,Hawaii,HCF,,0,,,4/8/2020
Prison,Hawaii,HCCC,,0,,,4/8/2020
Prison,Hawaii,KCCC,,0,,,4/8/2020
Prison,Hawaii,KCF,,0,,,4/8/2020
Prison,Hawaii,MCCC,,0,,,4/8/2020
Prison,Hawaii,OCOC,,0,,,4/8/2020
Prison,Hawaii,WCCC,,0,,,4/8/2020
Prison,Hawaii,WCF,,0,,,4/8/2020
Prison,Idaho,ICIO,0,0,,,4/8/2020
Prison,Idaho,IMSI,0,0,,,4/8/2020
Prison,Idaho,ISCC,0,0,,,4/8/2020
Prison,Idaho,ISCI,0,0,,,4/8/2020
Prison,Idaho,NICI,0,0,,,4/8/2020
Prison,Idaho,PWCC,0,0,,,4/8/2020
Prison,Idaho,SAWC,0,0,,,4/8/2020
Prison,Idaho,SBWCC,0,0,,,4/8/2020
Prison,Idaho,SICI,0,0,,,4/8/2020
Prison,Idaho,CAPP,0,0,,,4/8/2020
Prison,Idaho,"Eagle Pass, TX",0,0,,,4/8/2020
Prison,Idaho,EBCRC,0,0,,,4/8/2020
Prison,Idaho,TVCRC,0,0,,,4/8/2020
Prison,Idaho,NCRC,0,0,,,4/8/2020
Prison,Idaho,IFCRC,0,0,,,4/8/2020
Prison,Illinois,Crossroads ATC,1,0,,,4/8/2020
Prison,Illinois,Danville,1,0,,,4/8/2020
Prison,Illinois,Fox Valley ATC,0,1,,,4/8/2020
Prison,Illinois,Graham,1,0,,,4/8/2020
Prison,Illinois,Joliet Treatment Center,2,0,,,4/8/2020
Prison,Illinois,Kewanee LSRC,2,0,,,4/8/2020
Prison,Illinois,Logan,4,1,,,4/8/2020
Prison,Illinois,Menard,2,0,,,4/8/2020
Prison,Illinois,North Lawndale ATC ,1,5,,,4/8/2020
Prison,Illinois,Pontiac,0,1,,,4/8/2020
Prison,Illinois,Sheridan,3,8,,,4/8/2020
Prison,Illinois,Stateville,44,95,,2,4/8/2020
Prison,Illinois,Stateville NRC,18,1,,,4/8/2020
Prison,Indiana,State-Wide (for non-specific facilities),,0,,,4/8/2020
Prison,Indiana,Indiana Women's Prison Marion County,,2,,,4/8/2020
Prison,Indiana,Edinburgh Correction Facility Johnson County,,2,,,4/8/2020
Prison,Indiana,Plainfield Correctional Facility Hendricks County,,2,,,4/8/2020
Prison,Iowa,Anamosa,0,0,,,4/8/2020
Prison,Iowa,Clarinda,0,0,,,4/8/2020
Prison,Iowa,Fort Dodge,0,0,,,4/8/2020
Prison,Iowa,ICIW,0,0,,,4/8/2020
Prison,Iowa,IMCC,0,0,,,4/8/2020
Prison,Iowa,ISP ,0,0,,,4/8/2020
Prison,Iowa,Mt. Pleasant,0,0,,,4/8/2020
Prison,Iowa,Newton ,0,0,,,4/8/2020
Prison,Iowa,North Central,0,0,,,4/8/2020
Prison,Kansas,El Dorado,0,0,,,4/8/2020
Prison,Kansas,Ellsworth,0,0,,,4/8/2020
Prison,Kansas,Hutchinson,0,0,,,4/8/2020
Prison,Kansas,Lansing,11,12,,,4/8/2020
Prison,Kansas,Larned,0,0,,,4/8/2020
Prison,Kansas,Norton,0,0,,,4/8/2020
Prison,Kansas,Topeka,0,0,,,4/8/2020
Prison,Kansas,Winfield,0,0,,,4/8/2020
Prison,Kansas,Wichita Work Release,0,0,,,4/8/2020
Prison,Kansas,KJCC,0,0,,,4/8/2020
Prison,Kentucky,State-Wide,6,9,,,4/8/2020
Prison,Louisiana,Allen Correctional Center,0,0,,,4/8/2020
Prison,Louisiana,B.B. Rayburn Correctional Center,0,17,,,4/8/2020
Prison,Louisiana,David Wade Correctional Center,3,0,,,4/8/2020
Prison,Louisiana,Dixon Correctional Institute,1,1,,,4/8/2020
Prison,Louisiana,Elayn Hunt Correctional Center,6,0,,,4/8/2020
Prison,Louisiana,Louisiana Correctional Institute for Women,3,7,,,4/8/2020
Prison,Louisiana,Louisiana State Penitentiary,11,6,,,4/8/2020
Prison,Louisiana,Raymond Laborde Correctional Center,8,2,,,4/8/2020
Prison,Maine,State-Wide (Adult),1,0,,,4/8/2020
Prison,Maine,State-Wide (Juvenile),0,0,,,4/8/2020
Prison,Maryland,Jessup Correctional Institution,6,2,,,4/8/2020
Prison,Maryland,Metropolitan Transition Center Baltimore,2,0,,,4/8/2020
Prison,Maryland,Jail Industries Building,1,0,,,4/8/2020
Prison,Maryland,Dorsey Run Correctional Facility Jessup,1,0,,,4/8/2020
Prison,Maryland,Maryland Correctional Institution Jessup,1,0,,,4/8/2020
Prison,Maryland,Maryland Correctional Training Center Hagerstown,1,0,,,4/8/2020
Prison,Maryland,Maryland Correctional institution for Women Jessup,0,1,,,4/8/2020
Prison,Michigan,Alger Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,Baraga Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Bellamy Creek Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Carson City Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Central Michigan Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,Charles E. Egeler Reception and Guidance Center,1,10,0,0,4/8/2020
Prison,Michigan,Chippewa Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,Cooper Street Correctional Facility,1,0,0,0,4/8/2020
Prison,Michigan,Detroit Detention Center,2,0,0,0,4/8/2020
Prison,Michigan,Detroit Reentry Center,9,12,1,1,4/8/2020
Prison,Michigan,Duane Waters Health Center,0,1,0,0,4/8/2020
Prison,Michigan,Ernest C. Brooks Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,G. Robert Cotton Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,Gus Harrison Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Ionia Correctional Facilty ,0,0,0,0,4/8/2020
Prison,Michigan,Kinross Correctional Facility,0,1,0,0,4/8/2020
Prison,Michigan,Lakeland Correctional Facility,12,33,0,0,4/8/2020
Prison,Michigan,Macomb Correctional Facility,10,56,0,0,4/8/2020
Prison,Michigan,Marquette Branch Prison,0,0,0,0,4/8/2020
Prison,Michigan,Michigan Reformatory ,0,0,0,0,4/8/2020
Prison,Michigan,Muskegon Correctional Facility,0,0,0,0,4/8/2020
Prison,Michigan,Newberry Correctional Facility ,0,1,0,0,4/8/2020
Prison,Michigan,Oaks Correctional Facilty ,0,0,0,0,4/8/2020
Prison,Michigan,Parnall Correctional Facility,43,119,0,1,4/8/2020
Prison,Michigan,Richard A. Handlon Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Saginaw Correctional Facility,2,0,0,0,4/8/2020
Prison,Michigan,St. Louis Correctional Facility ,0,0,0,0,4/8/2020
Prison,Michigan,Thumb Correctional Facility,3,0,0,0,4/8/2020
Prison,Michigan,Women's Huron Valley Correctional Facility,10,26,0,0,4/8/2020
Prison,Michigan,Woodland Center Correctional Facility,10,3,0,0,4/8/2020
Prison,Minnesota,Togo,,0,,0,4/8/2020
Prison,Minnesota,Willow River,,0,,0,4/8/2020
Prison,Minnesota,Moose Lake,1,9,,0,4/8/2020
Prison,Minnesota,Rush City,,0,,0,4/8/2020
Prison,Minnesota,St. Cloud,,0,,0,4/8/2020
Prison,Minnesota,Lino Lakes,,0,,0,4/8/2020
Prison,Minnesota,Stillwater,,0,,0,4/8/2020
Prison,Minnesota,Oak Park Heights,,0,,0,4/8/2020
Prison,Minnesota,Shakopee,,0,,0,4/8/2020
Prison,Minnesota,Faribault,,0,,0,4/8/2020
Prison,Minnesota,Red Wing,,0,,0,4/8/2020
Prison,Mississippi,State-Wide,3,0,0,0,4/8/2020
Prison,Missouri,State-Wide,5,1,,1,4/8/2020
Prison,Montana,State-Wide (for staff count),2,0,,,4/8/2020
Prison,Montana,Montana State Prison - Secure - State,0,0,,,4/8/2020
Prison,Montana,Montana Women's Prison - Secure - State,0,0,,,4/8/2020
Prison,Montana,Pine Hills Correctional Facility - Secure - State,0,0,,,4/8/2020
Prison,Montana,Crossroads Correctional Center - Secure - Contracted,0,0,,,4/8/2020
Prison,Montana,Dawson County Correctional Facility - Secure - Contracted,0,0,,,4/8/2020
Prison,Montana,Great Falls Regional Prison - Secure - Contracted,0,0,,,4/8/2020
Prison,Montana,Missoula Assessment and Sanction Center - Secure Contracted,0,0,,,4/8/2020
Prison,Montana,Alpha House - Billings - Community,0,0,,,4/8/2020
Prison,Montana,Butte Prerelease Center - Butte - Community,0,0,,,4/8/2020
Prison,Montana,CCP East - Butte - Community,0,0,,,4/8/2020
Prison,Montana,CCP West and WATCh West - Warm Springs - Community,0,0,,,4/8/2020
Prison,Montana,Elkhorn Treatment Center - Boulder - Community,0,0,,,4/8/2020
Prison,Montana,Gallatin Reentry Program - Bozeman - Community,0,1,,,4/8/2020
Prison,Montana,Great Falls Transition Center - Great Falls - Community,0,0,,,4/8/2020
Prison,Montana,Helena Prerelease Center - Helena - Community,0,0,,,4/8/2020
Prison,Montana,Missoula Prerelease Center - Missoula - Community,0,0,,,4/8/2020
Prison,Montana,Nexus treatment Program - Lewistown - Community,0,0,,,4/8/2020
Prison,Montana,Passages - Billings - Community,0,0,,,4/8/2020
Prison,Montana,START Assessment Center - Anaconda - Community,0,0,,,4/8/2020
Prison,Montana,WATCh East - Glendive - Community,0,0,,,4/8/2020
Prison,Nebraska,State-Wide (for non-specific facilities),0,0,0,0,4/8/2020
Prison,Nebraska,Nebraska State Penitentiary,1,0,0,0,4/8/2020
Prison,Nevada,Casa Grande Transitional Housing Las Vegas,1,0,0,0,4/8/2020
Prison,Nevada,Ely State Prison,1,0,0,0,4/8/2020
Prison,Nevada,High Desert State Prison Indian Valley,1,0,0,0,4/8/2020
Prison,New Hampshire,State-Wide (for non-specific facilities),0,0,,,4/8/2020
Prison,New Hampshire,NH State Prison For Men,1,0,,,4/8/2020
Prison,New Jersey,Adult Diagnostic and Treatment Center,5,0,,,4/8/2020
Prison,New Jersey,Bayside State Prison,0,0,,,4/8/2020
Prison,New Jersey,Central Office Headquarters,0,0,,,4/8/2020
Prison,New Jersey,Central Reception and Assignment Facility,10,0,,,4/8/2020
Prison,New Jersey,Correctional State Training Academy,2,0,,,4/8/2020
Prison,New Jersey,Custody Recruitment Unit,1,0,,,4/8/2020
Prison,New Jersey,East Jersey State Prison,13,2,,,4/8/2020
Prison,New Jersey,Edna Mahan Correctional Facility for Women,20,3,,,4/8/2020
Prison,New Jersey,Garden State Youth Correctional Facility,9,0,,,4/8/2020
Prison,New Jersey,Mid-State Correctional,6,1,,,4/8/2020
Prison,New Jersey,Moutainview Youth Correctional Facility,6,0,,,4/8/2020
Prison,New Jersey,New Jersey State Prison,4,2,,,4/8/2020
Prison,New Jersey,Northern State Prison,28,5,,,4/8/2020
Prison,New Jersey,South Woods State Prison,0,1,,,4/8/2020
Prison,New Jersey,Southern State Correctional Facility,5,1,,,4/8/2020
Prison,New Jersey,STU,1,0,,,4/8/2020
Prison,New Mexico,State-Wide,,1,,,4/8/2020
Prison,New York,State-Wide,319,55,1,2,4/8/2020
Prison,North Carolina,State-Wide (staff only),5,0,,,4/8/2020
Prison,North Carolina,Albermarle CI,0,0,,,4/8/2020
Prison,North Carolina,Alexander CI,0,0,,,4/8/2020
Prison,North Carolina,Anson CI,0,0,,,4/8/2020
Prison,North Carolina,Avery-Mithcell CI,0,0,,,4/8/2020
Prison,North Carolina,Certie CI,0,0,,,4/8/2020
Prison,North Carolina,Balden CC,0,0,,,4/8/2020
Prison,North Carolina,Burke CRV Center,0,0,,,4/8/2020
Prison,North Carolina,Caldwell CC,0,0,,,4/8/2020
Prison,North Carolina,Caledonia CI,0,3,,,4/8/2020
Prison,North Carolina,Carteret CC,0,0,,,4/8/2020
Prison,North Carolina,Caswell CC,0,0,,,4/8/2020
Prison,North Carolina,Catawba CC,0,0,,,4/8/2020
Prison,North Carolina,Central Prison,0,0,,,4/8/2020
Prison,North Carolina,Columbus CI,0,0,,,4/8/2020
Prison,North Carolina,Craggy CC,0,0,,,4/8/2020
Prison,North Carolina,Craven CI,0,0,,,4/8/2020
Prison,North Carolina,Dan River PWF,0,0,,,4/8/2020
Prison,North Carolina,Dadidson CC,0,0,,,4/8/2020
Prison,North Carolina,Eastern CI,0,0,,,4/8/2020
Prison,North Carolina,Foothills CI,0,0,,,4/8/2020
Prison,North Carolina,Forsyth CC,0,0,,,4/8/2020
Prison,North Carolina,Franklin CC,0,0,,,4/8/2020
Prison,North Carolina,Gaston CC,0,0,,,4/8/2020
Prison,North Carolina,Greene Ci,0,0,,,4/8/2020
Prison,North Carolina,Harnett CI,0,0,,,4/8/2020
Prison,North Carolina,Hyde CI,0,0,,,4/8/2020
Prison,North Carolina,Johnston CI,0,2,,,4/8/2020
Prison,North Carolina,Lincoln CC,0,0,,,4/8/2020
Prison,North Carolina,Lumberton CI,0,0,,,4/8/2020
Prison,North Carolina,Marion CI,0,0,,,4/8/2020
Prison,North Carolina,Maury CI,0,0,,,4/8/2020
Prison,North Carolina,Morrison CI,0,0,,,4/8/2020
Prison,North Carolina,Mountain View CI,0,0,,,4/8/2020
Prison,North Carolina,Nash CI,0,0,,,4/8/2020
Prison,North Carolina,NC CI Women,0,0,,,4/8/2020
Prison,North Carolina,Neuse CI,0,10,,,4/8/2020
Prison,North Carolina,New Hanover CC,0,0,,,4/8/2020
Prison,North Carolina,North Pied CRV,0,0,,,4/8/2020
Prison,North Carolina,Orange CC,0,0,,,4/8/2020
Prison,North Carolina,Pamlico CI,0,0,,,4/8/2020
Prison,North Carolina,Pasquotank CI,0,0,,,4/8/2020
Prison,North Carolina,Pender CI,0,0,,,4/8/2020
Prison,North Carolina,Piedmont CI,0,0,,,4/8/2020
Prison,North Carolina,Polk CI,0,0,,,4/8/2020
Prison,North Carolina,Randolph CC,0,0,,,4/8/2020
Prison,North Carolina,Rutherford CC,0,0,,,4/8/2020
Prison,North Carolina,Sampson CI,0,0,,,4/8/2020
Prison,North Carolina,Sanford CC,0,0,,,4/8/2020
Prison,North Carolina,Scotland CI,0,0,,,4/8/2020
Prison,North Carolina,Southern CI,0,0,,,4/8/2020
Prison,North Carolina,Swannanoa CCW,0,0,,,4/8/2020
Prison,North Carolina,Tabor CI,0,0,,,4/8/2020
Prison,North Carolina,Wake CC,0,0,,,4/8/2020
Prison,North Carolina,Warren CI,0,0,,,4/8/2020
Prison,North Carolina,Wilkes CC,0,0,,,4/8/2020
Prison,North Dakota,NDSP,,0,,0,4/8/2020
Prison,North Dakota,JRCC,,0,,0,4/8/2020
Prison,North Dakota,MRCC,,0,,0,4/8/2020
Prison,North Dakota,YCC,,0,,0,4/8/2020
Prison,Ohio,Allen Oakwood CI,0,0,0,0,4/8/2020
Prison,Ohio,Belmont CI,0,0,0,0,4/8/2020
Prison,Ohio,Chillicothe CI,0,0,0,0,4/8/2020
Prison,Ohio,Correctional Reception Center,1,1,0,0,4/8/2020
Prison,Ohio,Dayton CI,1,0,0,0,4/8/2020
Prison,Ohio,Franklin Medical Center,6,0,0,0,4/8/2020
Prison,Ohio,Grafton CI,0,0,0,0,4/8/2020
Prison,Ohio,Lake Erie CI,0,0,0,0,4/8/2020
Prison,Ohio,Lebanon CI,0,0,0,0,4/8/2020
Prison,Ohio,London CI,0,0,0,0,4/8/2020
Prison,Ohio,Lorain CI,0,0,0,0,4/8/2020
Prison,Ohio,Madison CI,1,0,0,0,4/8/2020
Prison,Ohio,Mansfield CI,0,0,0,0,4/8/2020
Prison,Ohio,Marion CI,34,9,1,0,4/8/2020
Prison,Ohio,Noble CI,0,0,0,0,4/8/2020
Prison,Ohio,North Central CC,0,0,0,0,4/8/2020
Prison,Ohio,Northeast Ohio CC,0,0,0,0,4/8/2020
Prison,Ohio,Northeast Reintegration Center,0,0,0,0,4/8/2020
Prison,Ohio,Ohio Reformatory for Women,0,0,0,0,4/8/2020
Prison,Ohio,Ohio State Penitentiary,0,0,0,0,4/8/2020
Prison,Ohio,Pickaway CI,7,9,0,0,4/8/2020
Prison,Ohio,Richland CI,0,0,0,0,4/8/2020
Prison,Ohio,Ross CI,0,0,0,0,4/8/2020
Prison,Ohio,Southeastern CI,0,0,0,0,4/8/2020
Prison,Ohio,Southern Ohio Correctional Facility,0,0,0,0,4/8/2020
Prison,Ohio,Toledo CI,3,0,0,0,4/8/2020
Prison,Ohio,Trumbull CI,0,0,0,0,4/8/2020
Prison,Ohio,Warren CI,0,0,0,0,4/8/2020
Prison,Oklahoma,State-Wide (for non-specific facilities),4,0,,,4/8/2020
Prison,Oklahoma,Jackie Brannon Correctional Center,0,1,,,4/8/2020
Prison,Oklahoma,Joseph Harp Correctional Center,1,0,,,4/8/2020
Prison,Oregon,Coffee Creek Correctional Facility,0,0,,,4/8/2020
Prison,Oregon,Columbia River Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Deer Ridge Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Eastern Oregon Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Mill Creek Correctional Facility,0,0,,,4/8/2020
Prison,Oregon,Oregon State Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Oregon State Penitentiary,3,0,,,4/8/2020
Prison,Oregon,Powder River Correctional Facility,0,0,,,4/8/2020
Prison,Oregon,Santiam Correctional Institution,2,3,,,4/8/2020
Prison,Oregon,Shutter Creek Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Snake River Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,South Fork Forest Camp,0,0,,,4/8/2020
Prison,Oregon,Two Rivers Correctional Institution,0,0,,,4/8/2020
Prison,Oregon,Warner Creek Correctional Facility,0,0,,,4/8/2020
Prison,Pennsylvania,Central Office,1,0,,,4/8/2020
Prison,Pennsylvania,Albion,0,0,,,4/8/2020
Prison,Pennsylvania,Benner Township,0,0,,,4/8/2020
Prison,Pennsylvania,Cambridge Springs,0,0,,,4/8/2020
Prison,Pennsylvania,Camp Hill,2,0,,,4/8/2020
Prison,Pennsylvania,Chester,2,0,,,4/8/2020
Prison,Pennsylvania,Coal Township,0,0,,,4/8/2020
Prison,Pennsylvania,Dallas,0,0,,,4/8/2020
Prison,Pennsylvania,Fayette,1,0,,,4/8/2020
Prison,Pennsylvania,Forest,0,0,,,4/8/2020
Prison,Pennsylvania,Frackville,0,0,,,4/8/2020
Prison,Pennsylvania,Greene,0,0,,,4/8/2020
Prison,Pennsylvania,Houtzdale,0,0,,,4/8/2020
Prison,Pennsylvania,Huntingdon,0,0,,,4/8/2020
Prison,Pennsylvania,Laurel Highlands,0,0,,,4/8/2020
Prison,Pennsylvania,Mahanoy,0,0,,,4/8/2020
Prison,Pennsylvania,Mercer,0,0,,,4/8/2020
Prison,Pennsylvania,Muncy,0,0,,,4/8/2020
Prison,Pennsylvania,Phoenix,4,7,,,4/8/2020
